"date"	"max_temp"	"min_temp"	"mean_temp"	"rel_humidity_pct"	"wind_speed"	"rain"
2008-07-09	33.3	12.4	23.5	28.4	9	0
2008-07-10	34.7	15.8	25.8	30	10.9	0
2008-07-11	35.6	14.6	26.4	24.5	13.6	0
2008-07-12	33.4	15	24.2	38.3	10.8	0
2008-07-13	28.8	14.6	21.1	51	16.7	0
2008-07-14	29.1	12	20.6	39.7	10.3	0
2008-07-15	32	14.4	23.6	35.5	10.3	0
2008-07-16	33.1	15.9	24.6	39.7	8.3	0
2008-07-17	30.7	16.7	23.8	42.4	9.3	0
2008-07-18	34	16.1	25.7	39.4	7.8	0
2008-07-19	36.7	16.5	27.5	32.8	5.3	0
2008-07-20	39.2	19.7	29.9	31.2	9.9	0
2008-07-21	36.8	20.1	29.7	29	14.2	0
2008-07-22	37	20.2	28.1	32.7	10.4	0
2008-07-23	36.6	16.7	27.1	21.1	9.5	0
2008-07-24	39.3	18.3	29.5	26.7	10.4	0
2008-07-25	34	21.8	28.4	19.9	19.8	0
2008-07-26	33.6	15.5	26.1	32.8	10	0
2008-07-27	33.6	18.4	27	36.9	10	0
2008-07-28	35.7	16.7	27.5	28.8	11.6	0
2008-07-29	33.3	18.9	26.9	28.3	17.2	0
2008-07-30	35.8	15.5	26.5	24.7	11.8	0
2008-07-31	35.3	16.2	26.7	24.9	11.5	0
2008-08-01	35.5	14.2	26.5	26.1	11.4	0
2008-08-02	34.2	18.9	27.1	30.9	8.4	0
2008-08-03	36.5	18.2	28.3	23.8	8.1	0
2008-08-04	38	20.8	30.2	28.8	8.6	0
2008-08-05	39.3	19.9	31	27.5	8.6	0
2008-08-06	39	21.2	30.4	26	11.7	0
2008-08-07	37.9	18.4	29.2	23.2	14.3	0
2008-08-08	33.9	21.3	28	20.6	12.6	0
2008-08-09	33.6	17.4	25.7	31.5	10	0
2008-08-10	34.9	18	26.7	33.9	8.5	0
2008-08-11	36.6	18.3	28.7	24.3	11.9	0
2008-08-12	33.7	19	27.4	31.7	20.1	0
2008-08-13	30.9	19.4	24.7	43.8	20.8	0
2008-08-14	31.7	15.3	23.6	26.2	8.3	0
2008-08-15	29.4	15.6	22.7	30.4	15.4	0
2008-08-16	28.3	12.6	21	27.4	9.6	0
2008-08-17	30.3	13	21.2	32.8	10.4	0
2008-08-18	30.2	14	23.1	38.3	8	0
2008-08-19	33.7	13.1	24.6	30.1	8.8	0
2008-08-20	33	14.3	24.3	26	12.8	0
2008-08-21	33.1	15.8	24.3	33.2	7.6	0
2008-08-22	34.7	15.6	26.2	27.2	10.1	0
2008-08-23	33.7	18.5	25.7	38.5	12.5	0
2008-08-24	32.3	17.3	24.3	43.5	10.3	0
2008-08-25	33.6	15.7	25	32.3	8	0
2008-08-26	34.6	14.9	25.7	28.5	6.6	0
2008-08-27	34.9	18.1	26.7	39.9	8.5	0
2008-08-28	33.8	21.4	27.1	42.7	9.4	0
2008-08-29	34.9	17.8	26.7	38.1	7.6	0
2008-08-30	34.7	18.6	27.2	29.6	13.5	0
2008-08-31	30.1	19.6	24.8	37.4	13.5	0
2008-09-01	30.5	15	23	39.2	6.2	0
2008-09-02	31.9	14.2	23.9	37	9	0
2008-09-03	31.9	15.5	24.2	33.7	11.5	0
2008-09-04	29.5	15.5	23	33.9	18	0
2008-09-05	28.3	15.7	22.8	41	21.9	0
2008-09-06	24.1	16.8	20.8	51.7	24.4	0
2008-09-07	25.1	14.8	19.3	59.8	12.4	3.4
2008-09-08	27.1	10	18.9	48.3	8.4	0
2008-09-09	31.6	14.2	23	52.2	14.5	0
2008-09-10	30	14.1	23.2	59	11	16
2008-09-11	31	13.8	22.3	63.2	8.6	10
2008-09-12	29.5	16	22.3	49.6	14.2	0
2008-09-13	22.9	11.4	16.8	38.7	14.4	0
2008-09-14	25.1	8.9	16.7	43.2	9.7	0
2008-09-15	26.5	9.1	17.9	37.5	8.3	0
2008-09-16	30.1	8.7	20.2	31.3	6.4	0
2008-09-17	31.2	11.2	21.2	31.9	6.7	0
2008-09-18	30	11.8	21.2	38.6	8.2	0
2008-09-19	28.3	15.8	21.9	41	11.5	0.8
2008-09-20	29	13.4	21.9	42.7	7.3	0.4
2008-09-21	30.5	13.4	22.2	47.1	4.6	0
2008-09-22	26.1	14.5	19.6	66.1	5.3	2.4
2008-09-23	23.5	9	18.2	80.3	9.8	59.5
2008-09-24	25.1	15	18.5	69	8.1	0
2008-09-25	22.8	11.5	16.9	50.6	10	0
2008-09-26	23.4	9.7	16.3	52.5	10.4	0
2008-09-27	23.4	10.3	16.2	47	9.3	0
2008-09-28	22.8	12.5	16.7	56.8	6.4	0
2008-09-29	20	12.5	15.8	65	7.5	0
2008-09-30	24.3	9.9	17.4	53.7	5.6	0
2008-10-01	24.7	9.3	17.3	49.2	5.6	0
2008-10-02	25.5	8.1	16.9	46.3	7.1	0
2008-10-03	25.9	8.5	17	45	8.2	0
2008-10-04	17.5	9	13.4	43.3	18.5	0
2008-10-05	18.3	4.4	11.4	49	6.5	0
2008-10-06	23.4	4	13.6	44.5	7.6	0
2008-10-07	24.6	4.4	14.5	40.1	7.7	0
2008-10-08	19.2	5.8	11.9	65.1	5.2	2.5
2008-10-09	18.6	9.9	13.1	70.1	12.5	1.35
2008-10-10	19.6	7.1	13.6	52	16.8	0.2
2008-10-11	24.5	12.8	18.3	54.2	15.3	1
2008-10-12	22	14.7	18.1	65.6	15.6	3.7
2008-10-13	23	8.4	16.8	82.5	9.2	47
2008-10-14	22.1	13.7	17	76.8	5.7	5
2008-10-15	23.3	13.5	17	72.5	5.6	0
2008-10-16	24.5	10.9	16.8	71.9	4.4	0
2008-10-17	24.3	10.5	17.2	67	7.1	0
2008-10-18	23.7	12.3	16.9	72.7	6.7	0
2008-10-19	19.1	12.5	15.1	83.4	4.7	0.2
2008-10-20	21.7	14	16.4	79.4	4.6	0.3
2008-10-21	22.1	12.9	17	79.3	5.6	1
2008-10-22	20.3	14.3	17.1	79	6.1	6
2008-10-23	14.4	8.5	10.7	72.7	21	13.3
2008-10-24	16.1	6.8	10.9	62.2	9.6	0
2008-10-25	18.7	5.2	11.3	68.1	9.7	0
2008-10-26	22.1	7	13.9	62.5	7.2	0
2008-10-27	22.7	6.2	13.6	65.8	3.6	0
2008-10-28	21.6	6.1	13.7	70.8	9	0.9
2008-10-29	13.1	5.2	8.5	85	20.5	33.3
2008-10-30	11.6	2.6	6.1	67.2	13.9	0
2008-10-31	11.4	2.3	7.7	79.9	22.4	0.9
2008-11-01	10.9	7.7	9.4	88.2	10.7	17.1
2008-11-02	13	5.2	8.5	80.2	8.6	17.1
2008-11-03	13	6.2	8.9	69.8	9.7	0
2008-11-04	11.3	1.4	6.7	79.4	7.2	0
2008-11-05	11.7	3.2	7.1	80	8.6	0
2008-11-06	14.6	3.5	8.2	75.8	5.1	0
2008-11-07	15.3	1	7.5	74.6	7.7	0
2008-11-08	13.1	1.4	7.5	83.7	6.6	0.7
2008-11-09	14.6	5.4	10.1	80.6	3.9	0
2008-11-10	14.7	1.9	7.6	81.6	5.8	0
2008-11-11	16.3	2.2	8.4	78.5	5.5	0
2008-11-12	12.5	4.1	8.4	85.5	4.4	0
2008-11-13	14	3.6	7.9	70.1	7.4	0
2008-11-14	13	4.1	8.8	58.2	21.2	0
2008-11-15	15.8	1.4	8.1	62.9	11	0
2008-11-16	16.6	0.8	7.2	69.6	8.3	0
2008-11-17	18	-0.1	7.6	72.2	7.2	0
2008-11-18	20	1.7	8.3	64	5.7	0
2008-11-19	10.9	-1.4	5.8	74.9	6.4	0
2008-11-20	15.2	3.8	9	64.8	12	0
2008-11-21	14.5	0.2	6.8	71.5	8.6	0
2008-11-22	16.2	0	7.5	72.3	7.3	0
2008-11-23	16.6	9.2	12.7	60.3	25.6	0
2008-11-24	14.5	4.8	10.5	62	18.1	0
2008-11-25	12.8	2.7	8.4	62.9	24.6	0.5
2008-11-26	7.9	-0.9	3.2	70.6	12.7	0
2008-11-27	8.5	-2.8	2.6	57.8	14.7	0
2008-11-28	9	-4.2	1	67.3	7.5	0
2008-11-29	7.3	-6	1.2	75.9	11	1
2008-11-30	7.5	3.8	5.3	78.1	26.3	4.4
2008-12-01	7.9	2.2	4.4	69	15.5	2.2
2008-12-02	6.8	0.2	3.6	72.9	11.3	0
2008-12-03	8.4	0.6	3.8	63.4	12.8	0
2008-12-04	6.7	0.4	4.3	76	15.2	1
2008-12-05	10.1	0.9	5.4	88.4	16	0
2008-12-06	16	8	12.1	65.4	25.2	0
2008-12-07	11	2.1	8.2	84.7	8.2	0.9
2008-12-08	12	9.1	10.4	92	12	12.2
2008-12-09	12.1	9	10.2	92.9	5.4	8.4
2008-12-10	9.1	4.2	7	84.7	15.1	7.8
2008-12-11	7.5	1.6	4.6	59.7	22	0
2008-12-12	10.2	-1.8	4.4	64.4	11.7	0
2008-12-13	9.2	-0.6	3.5	83	5.6	0
2008-12-14	5.8	-1.3	2.4	87.9	14.4	7
2008-12-15	7.5	-1.3	3.3	70.7	14.2	3.5
2008-12-16	8.5	-2.2	2.2	72.4	10.5	0
2008-12-17	12	-0.2	6.2	61.8	13.6	0
2008-12-18	12.5	-0.6	5.1	73	6.4	0
2008-12-19	12.8	0.2	5.6	73.2	5.3	0
2008-12-20	14	-1.5	4.8	74.9	7.6	0
2008-12-21	14.5	-1.4	4.8	77.5	7.7	0
2008-12-22	17.1	-1.1	5.3	72.1	4.3	0
2008-12-23	18.4	-2.1	4.7	64.1	4.3	0
2008-12-24	16.6	-3.9	3.4	67.3	5.3	0
2008-12-25	15.3	-3.7	3.2	67.1	4.9	0
2008-12-26	12.1	-4.1	2.2	69.8	5.6	0
2008-12-27	8.4	-5	0.8	72.6	7.3	0
2008-12-28	9.5	-1.6	4.8	69.7	10	0
2008-12-29	9.4	2.1	5.4	75.1	5.9	0
2008-12-30	10.2	4	7.3	84.8	2.8	0.1
2008-12-31	14.2	5.2	8.4	83.3	4.5	0
2009-01-01	11.4	4.6	7.8	82.5	4.2	0
2009-01-02	11.3	6	8.3	83.6	2	0
2009-01-03	13.1	5.2	8.3	83.9	2	0
2009-01-04	9.2	5.2	7.3	92.8	5.7	9.4
2009-01-05	10.3	-0.3	5.4	71.7	9.1	0
2009-01-06	5.5	-1.9	1.9	88.9	2.5	0
2009-01-07	7.1	-2.3	1.3	73.2	12.7	0
2009-01-08	4.8	-4.3	0.1	57	14.3	0
2009-01-09	3	-6.1	-2	67.8	5.5	0
2009-01-10	1	-2.8	-0.6	88.1	6.7	7.4
2009-01-11	2.7	-6.8	-2.2	85.4	7.7	0
2009-01-12	5.9	-8.1	-1.6	79.6	8.4	0
2009-01-13	6.2	-8.3	-2.1	76.5	3.6	0
2009-01-14	2.1	-4.1	-0.6	87.6	3.3	1
2009-01-15	2.4	-1.9	0.2	94	5.2	0
2009-01-16	5.7	-0.1	2.5	84.7	4.6	0
2009-01-17	10.2	-2.3	2.2	78.9	4.1	0
2009-01-18	11.5	-2.2	2.8	77.9	4.5	0
2009-01-19	8.2	-2.5	2.6	86.4	5.8	0
2009-01-20	12.7	4.4	9.1	86.9	22.5	1.1
2009-01-21	7	1.8	4.6	60.5	19.8	0
2009-01-22	8.3	-3.1	3.2	63.1	9.1	0
2009-01-23	12.4	2.9	7.6	87	25.6	2.6
2009-01-24	15.2	9.8	12.8	80.7	38.2	0.4
2009-01-25	11.6	3.7	9.2	54.2	33.6	0
2009-01-26	8.6	3.1	5.4	71.5	19.1	2.4
2009-01-27	10.4	0.5	5.9	60.3	23.4	0
2009-01-28	12.5	4.7	8.4	63.4	20.8	0
2009-01-29	15.6	5	10	82.2	17.2	0.2
2009-01-30	16.5	8.8	12	83.9	19.4	0.1
2009-01-31	15.2	6.6	10	78.7	7.4	0
2009-02-01	11.2	4.9	8.1	68.1	18.5	1.2
2009-02-02	4.9	1	2.9	90.2	9.9	15.4
2009-02-03	6.9	2.4	4.8	90.6	8	10.3
2009-02-04	6.7	1.4	4.6	86.5	11.6	3
2009-02-05	11	4	6.1	84.8	21.7	3.4
2009-02-06	8.2	3.7	5.6	83.3	10.6	1.3
2009-02-07	6.7	1.6	3.8	74.9	21.5	4.7
2009-02-08	8.4	-1.3	3.5	60.2	14.6	0
2009-02-09	11	-0.4	6.4	67.4	20.3	0
2009-02-10	12.2	7.7	9.9	79.2	27.5	0
2009-02-11	13.4	2.7	9.5	55.8	18.7	0
2009-02-12	13.7	-1.7	6	64	8.3	0
2009-02-13	14.1	1.3	7.9	65.3	14.7	0
2009-02-14	16.2	-1.3	6.7	60.3	5	0
2009-02-15	17.7	-1.8	6.5	59.8	6.8	0
2009-02-16	15.3	-0.1	6.4	65.7	5.9	0
2009-02-17	14	-1.4	5	72.2	5.2	0
2009-02-18	15.4	-1.8	5.8	58.5	5.1	0
2009-02-19	18	-1.7	6.9	59.7	6.1	0
2009-02-20	17.8	-1.3	7.4	55.3	4.2	0
2009-02-21	13.3	-0.1	6.3	71	7.1	0
2009-02-22	16.3	-0.3	7.5	63	7.7	0
2009-02-23	16.7	0.8	8.2	50.1	7.4	0
2009-02-24	19.9	0.1	8.5	60.6	4.7	0
2009-02-25	19.3	0.5	9.3	59.1	6.2	0
2009-02-26	18	1.4	9.2	68.9	6	0
2009-02-27	18.4	0.8	8.5	69.1	5.9	0
2009-02-28	20	-0.3	8.5	58.2	6.1	0
2009-03-01	12.5	3.1	7.7	70.2	5.4	0.2
2009-03-02	13.1	3.3	7.9	81.3	11	1.7
2009-03-03	13.1	3.7	8.3	76.5	6.4	0
2009-03-04	10.4	5.3	7.7	82.5	10.2	3.7
2009-03-05	12.7	4.3	7.6	72	26.6	0.3
2009-03-06	10.2	3.7	6.6	62.7	34.1	3.6
2009-03-07	14.8	1.5	8.8	63.2	9.9	0
2009-03-08	17.8	4.4	11.7	61.3	10.2	0
2009-03-09	21.3	2	11.1	63.7	5.9	0
2009-03-10	20.2	5.1	11.1	53.2	9.7	0
2009-03-11	20.5	1.7	10.3	57	5.8	0
2009-03-12	23.1	1.5	11.6	47	5.7	0
2009-03-13	22.4	3.2	12.6	52.2	5.6	0
2009-03-14	23.8	3.6	12.9	55.2	6.4	0
2009-03-15	24.3	4.6	14	53.2	3.7	0
2009-03-16	23.9	7.9	15.5	46.3	6.6	0
2009-03-17	24.5	5.5	14.5	51.8	6.4	0
2009-03-18	19.7	3.8	12.5	48.8	7	0
2009-03-19	21.5	1.7	10.7	51.5	6	0
2009-03-20	22.9	2.3	12.2	48.7	5.2	0
2009-03-21	24.2	3.8	13.8	42.4	8	0
2009-03-22	22	3.2	12.7	33.5	6.2	0
2009-03-23	20	4.4	12	37.8	6.1	0
2009-03-24	21.7	2	11.9	43.8	6.5	0
2009-03-25	22.4	2.2	12.2	44.4	9.4	0
2009-03-26	20.6	1	10.7	38.5	7.3	0
2009-03-27	23.8	0.8	12.7	35.8	7.4	0
2009-03-28	24.5	2.7	14.8	39.9	11.7	0
2009-03-29	19.8	4.8	10.8	60	13.6	0.8
2009-03-30	12.1	2.4	6.9	52.6	21.8	0
2009-03-31	12.4	3.9	7.1	56.2	12.9	0.1
2009-04-01	13.7	3.1	7.4	48	8.2	0
2009-04-02	17.2	-2	8.5	50.1	9.1	0
2009-04-03	18.5	1.9	10.5	49.3	8	0
2009-04-04	22	2.9	12.9	45.4	8	0
2009-04-05	23.2	7.2	15.5	42.8	6.8	0
2009-04-06	23.8	6.6	15.5	44.5	10.6	0
2009-04-07	23.3	5.4	14.5	48.1	11.4	0.5
2009-04-08	16.4	6.4	11.3	50.5	12.6	0
2009-04-09	20.2	0.2	11.2	45.7	6.4	0
2009-04-10	21.3	3.9	13.7	46.5	11.7	0
2009-04-11	15.3	5.1	9.4	67.5	16.6	4.5
2009-04-12	14.4	1.2	8.3	59.3	13.5	0
2009-04-13	15.1	2.7	9.3	46	18.4	0
2009-04-14	20	0.4	11.4	48.3	9.8	0
2009-04-15	14.4	6.9	10.3	70.8	14.1	3.2
2009-04-16	13	6.1	8.7	72.5	20.7	2.8
2009-04-17	14.4	5.7	8.9	74.5	19.8	0.5
2009-04-18	14.2	1.2	8.9	69.4	8.6	0
2009-04-19	17.3	5.3	10.3	74.1	8.5	5
2009-04-20	18.5	5.6	11.7	63.9	9.4	5
2009-04-21	19.3	6.4	12.4	55	11	0
2009-04-22	21.8	3	13.4	49.9	10.5	0
2009-04-23	23.3	3.3	14.5	41.6	8.8	0
2009-04-24	26.5	3.7	16.2	35.7	8.6	0
2009-04-25	26.4	5.8	17.7	38	11.3	0
2009-04-26	19.5	8.5	14.9	43	17.1	0
2009-04-27	14.5	5.5	10.2	63	11.9	1
2009-04-28	19.8	1.9	11.5	54.3	15.9	0
2009-04-29	19.2	11.8	14.7	43.8	23.5	0
2009-04-30	22	5.2	15	47.7	11.8	0
2009-05-01	18.3	8	14.2	63.5	12.1	0
2009-05-02	19.9	7.2	13.7	47.3	19.2	0
2009-05-03	24.3	8	15.8	44.8	8.6	0
2009-05-04	26.8	6.2	17.7	39.8	8.6	0
2009-05-05	27.1	10	18.9	39.8	10	0
2009-05-06	28	7.6	18.8	34.4	11.2	0
2009-05-07	30.2	10.2	21.5	36.1	8.1	0
2009-05-08	30.2	11.5	22	36.2	9.7	0
2009-05-09	29.2	13.2	21.9	34.4	11.8	0
2009-05-10	28.1	13.4	19.8	45.6	15.3	2.3
2009-05-11	24.6	11.8	17.4	63.8	9.3	2.3
2009-05-12	25.1	9.4	17.1	58.6	13.4	0
2009-05-13	24.7	9.5	17.5	54	7.3	0
2009-05-14	24.1	8.4	17.6	45.6	11.9	0
2009-05-15	21.6	11.2	16.8	39.1	17	0
2009-05-16	23.8	7	16	36.2	8.5	0
2009-05-17	27.7	7.4	18.7	31.8	12.8	0
2009-05-18	24.9	12.9	19.3	39.4	18.3	0
2009-05-19	26.8	8.5	18.7	34.3	10.5	0
2009-05-20	30.1	8.1	20.3	31.3	8.1	0
2009-05-21	34.4	11.7	23.7	33.1	11.1	0
2009-05-22	32	15.2	23.9	37.9	8.5	0
2009-05-23	32.3	14	23.6	40.4	10.1	13
2009-05-24	17.1	13	15.1	81.2	8.8	8.6
2009-05-25	24.7	13	18	60.6	11.6	1.2
2009-05-26	23.9	13.1	17.8	55.8	13.9	0
2009-05-27	25	9.9	17.6	52.3	15.1	0
2009-05-28	26.8	9.5	18.4	32.3	17.8	0
2009-05-29	30.8	11.2	21.5	28.9	10	0
2009-05-30	31.3	11.7	22.8	33.8	8.3	0
2009-05-31	32.7	13.5	22.9	39.5	8.8	0.5
2009-06-01	32	14.4	23.3	39.8	8	0
2009-06-02	33.7	13.6	24	28.2	10.9	0
2009-06-03	33.6	14.5	24.4	25.8	9.3	0
2009-06-04	33.4	14.1	25.2	27.8	9.9	0
2009-06-05	29.5	16.1	23.5	32.2	11.7	0
2009-06-06	24.4	14.6	19.8	41.5	25	0.15
2009-06-07	22.3	13	16.6	57.2	21.2	0.3
2009-06-08	23.5	12.4	17.8	51.1	20.4	0
2009-06-09	20.2	13	16.5	57.3	24.2	2.4
2009-06-10	23.4	10.8	18.1	46.1	14.7	0
2009-06-11	29.9	13.4	22.4	40.3	16.9	0
2009-06-12	33.7	14.3	25	36.7	6.7	0
2009-06-13	37.2	16.4	27.8	29.9	8.5	0
2009-06-14	39.1	17.8	29.1	27.4	10.7	0
2009-06-15	34.9	21.2	27.6	36.2	13.9	0.3
2009-06-16	33.7	19.4	26.3	45.8	9.9	0.3
2009-06-17	29.5	18	22.7	64.4	8.6	10
2009-06-18	34.1	16.7	25.4	53.3	6.3	0
2009-06-19	37.7	18.4	28.5	40.3	9.8	0
2009-06-20	36.4	20.7	28.2	42.6	7.7	0.6
2009-06-21	35.2	18.2	26.4	41	14.9	0
2009-06-22	33.8	13.6	24.1	20.7	11.4	0
2009-06-23	36.3	14.5	26	24.3	9.8	0
2009-06-24	35.8	17.6	27.8	22.3	13.4	0
2009-06-25	32.8	17.4	26.3	25.2	19.2	0
2009-06-26	29	17.2	23.9	35.4	21.8	0
2009-06-27	28	15.7	23.2	31.4	12.9	0
2009-06-28	31.5	13.4	23.9	27.2	9.4	0
2009-06-29	30	14.6	23.7	34.5	11	0
2009-06-30	33.8	16.3	26.1	36.2	8.9	0
2009-07-01	35.3	19.4	28.4	33	10.5	0
2009-07-02	36.2	20.2	29.5	29.7	14.4	0
2009-07-03	36	19	29.3	26.6	15.5	0
2009-07-04	35.6	19.3	28.7	26.1	14	0
2009-07-05	33.7	21	27.8	28.5	18.1	0
2009-07-06	33.4	17	26.4	27.7	11.5	0
2009-07-07	32.4	18.4	26.4	30.3	10.5	0
2009-07-08	32.8	18.3	25.9	33.7	11.4	0
2009-07-09	33.6	16.8	25.8	34.2	13.4	0
2009-07-10	34.6	19.8	27.2	33.1	12.8	0
2009-07-11	35.5	18.3	27.9	31.6	11	0
2009-07-12	35.8	19.3	28.6	24.6	13.7	0
2009-07-13	36.9	15.9	28	19.6	9.5	0
2009-07-14	36.8	16.6	28.3	22.6	15.2	0
2009-07-15	32.5	19.7	26.8	22.1	16.8	0
2009-07-16	33.5	15	25.6	24.6	8.3	0
2009-07-17	35.5	17	27.2	22.8	17	0
2009-07-18	29.5	18	23.9	28.8	17.2	0
2009-07-19	31.4	12.6	22.4	25.1	8.5	0
2009-07-20	35	14.7	26	22.8	8	0
2009-07-21	34	18.2	26.8	27.7	8.8	0
2009-07-22	39.3	18	29.5	25.4	18.5	0
2009-07-23	35.4	24.2	29.7	21.3	24.1	0
2009-07-24	29.7	19.7	25.3	42.8	26.2	0.7
2009-07-25	31.6	17.2	24.9	31.8	14.1	0
2009-07-26	36.1	16.7	27.1	22.5	10.8	0
2009-07-27	39	17.8	29.5	25.9	12.5	0
2009-07-28	36.7	17.7	28.6	17.8	11.1	0
2009-07-29	36.7	16.9	27.9	26.5	11.7	0
2009-07-30	36	15.8	26.9	18.1	15.2	0
2009-07-31	36	17.1	28	21.5	9.6	0
2009-08-01	36.2	17.7	28.4	21	13	0
2009-08-02	31.6	17.2	24.2	41.7	15.1	4
2009-08-03	30.4	14.4	23.7	35.7	8	0
2009-08-04	33.9	17.1	26.4	24.8	6.6	0
2009-08-05	36.3	18.5	27.9	28.9	8	0
2009-08-06	37.4	19.7	29.4	26	9.9	0
2009-08-07	35.3	19.6	28.7	26.5	12.4	0
2009-08-08	34.6	19	27.6	31.1	9.9	0
2009-08-09	33.9	18	26.1	41.6	12.9	0
2009-08-10	31.9	18.5	24.4	46.9	15.2	0
2009-08-11	33.4	17.7	24	49.4	11	0
2009-08-12	34.1	16.5	25.7	45.2	8.1	0
2009-08-13	35	19.1	27.8	37.6	8	0
2009-08-14	35.9	20.7	27.8	34	11.5	0
2009-08-15	35.3	18.9	27.1	38.8	8.5	0
2009-08-16	36.4	18.5	28.3	29.4	7	0
2009-08-17	37.4	18.3	29.1	22.1	6.7	0
2009-08-18	38.3	20.4	29.9	24.1	8.4	0
2009-08-19	38.2	20.6	29.9	23.1	10.1	0
2009-08-20	37.5	19.3	29.2	23.9	8.5	0
2009-08-21	36.8	19.6	28.7	22	10.8	0
2009-08-22	36.7	18	28.4	23.5	9.7	0
2009-08-23	37.7	19.7	29.3	28.5	8.7	0
2009-08-24	38.1	19.8	29.5	23	10.8	0
2009-08-25	34	18.5	27.5	21.4	14.9	0
2009-08-26	31.4	21	26	32.3	10.2	0
2009-08-27	33	17.4	25.6	34.4	8.1	0
2009-08-28	35.5	16	26.4	25.6	7.9	0
2009-08-29	36.7	16.9	27.6	27.5	8	0
2009-08-30	35.9	19.2	27.4	36.6	9.4	0
2009-08-31	36.5	18.1	27.6	24.4	7.4	0
2009-09-01	36.5	19.7	28.4	26.1	10.5	0
2009-09-02	33.4	22.8	28.1	38.1	15.2	0
2009-09-03	31.9	17.6	25.5	32.2	15	0
2009-09-04	32.7	13.7	24.7	25.2	9.3	0
2009-09-05	33.6	15.9	25.2	35.5	11.9	0
2009-09-06	31.9	15.7	23.5	43.9	13	0
2009-09-07	33.8	21.6	26.8	41.4	8.3	0
2009-09-08	34.3	19.2	26.7	47.7	9.2	0
2009-09-09	32.9	19.3	26	45.6	9	0
2009-09-10	32.3	18.6	25.7	32.5	7.4	0
2009-09-11	33	16.6	25.5	32.9	6.1	0
2009-09-12	31.4	16.4	24.5	28.5	9.3	0
2009-09-13	30.2	16.4	23.1	38.5	9.7	0
2009-09-14	27.7	16.5	21.7	50.2	10	5.9
2009-09-15	26.2	12.8	19.3	42.8	15.4	0
2009-09-16	23.7	9.8	17	39.4	16.6	0
2009-09-17	21.9	8.7	14.3	56.5	8.6	2
2009-09-18	14.5	8.4	11.4	83.5	5.6	2.1
2009-09-19	19.7	10.1	14.1	74.1	14.5	0.8
2009-09-20	23.5	10.9	16.9	58.6	8.8	0
2009-09-21	25	9.8	17.2	52.4	8.6	0
2009-09-22	24.3	9.6	17.3	51.1	12.7	0
2009-09-23	28.6	10.2	19.6	45.4	9.4	0
2009-09-24	28.3	14.7	21.2	43.8	9.6	0
2009-09-25	29.1	12.1	21	43.4	6.6	0
2009-09-26	30.4	12.6	21.5	36.1	6.9	0
2009-09-27	28.8	12.7	20.9	42.4	8.7	0
2009-09-28	27.8	14.5	19.1	61.7	6.5	3
2009-09-29	26.5	11.9	19	55.3	12.3	0
2009-09-30	22.7	15.3	18.5	58.9	9.4	1.3
2009-10-01	23.7	14.5	18.2	73.3	4.6	4.4
2009-10-02	25.3	15.2	19.5	67.3	6.2	0
2009-10-03	27.7	11.8	19.3	56.7	5.6	0
2009-10-04	27.4	9.5	18.7	49.6	6.7	0
2009-10-05	28.1	9.8	19.1	44.7	7.1	0
2009-10-06	29	11.1	20.7	42.8	7.9	0
2009-10-07	29	14.7	21.7	42.6	9.2	0
2009-10-08	26.4	15.4	19.8	57.6	14.3	14.9
2009-10-09	22.5	14	17.8	76.3	8.8	0.5
2009-10-10	24.7	11.7	18.1	68.3	5.1	0
2009-10-11	25.9	13	19.3	58.2	6	0
2009-10-12	27.5	13.8	20.4	52.5	8	0
2009-10-13	27.6	10.9	19.1	48.4	9.2	0
2009-10-14	25.3	10.2	17.5	42.3	9.5	0
2009-10-15	27	8.8	17.9	43.1	7.1	0
2009-10-16	25.2	10.9	17.1	23.4	13	0
2009-10-17	19.9	4.6	12.3	25.5	9.4	0
2009-10-18	24.7	2.7	13	30.3	5.3	0
2009-10-19	24.4	2.8	13.3	29.7	6.7	0
2009-10-20	21.8	3.1	13	41.3	7.8	0
2009-10-21	16.2	12.4	14.3	69.7	15.3	10.3
2009-10-22	14.4	9.9	11.6	78.8	20.8	2.6
2009-10-23	17.6	10.4	14.1	60.4	28.6	6.9
2009-10-24	20.2	6.9	14	64.5	8.9	0
2009-10-25	22	8.6	14.7	78	6.6	0
2009-10-26	22.7	10.3	15.8	77.8	3.3	0
2009-10-27	25.7	11.5	17.3	70.8	5.9	0
2009-10-28	24.8	10.4	16.9	68.9	5.3	0
2009-10-29	25.4	9.8	16.3	71.4	5.4	0
2009-10-30	25.5	10.2	17	65.7	6.3	0
2009-10-31	25.4	9.6	16.9	63.9	6.3	0
2009-11-01	25.1	10.9	17	64.5	3.8	0
2009-11-02	24.7	11.6	18	65.6	9.8	0
2009-11-03	19	9.5	14.5	47.5	14.4	0
2009-11-04	22	4.5	12.8	56.8	9.8	0
2009-11-05	17.8	8.8	13.4	51.7	21.6	0
2009-11-06	14.7	9.7	11.3	49.9	21.3	0
2009-11-07	17.9	9.5	13.5	60.5	19.8	0
2009-11-08	16.1	9.4	13.4	54	26.3	0
2009-11-09	15.3	8.7	11.3	46.2	27.6	0
2009-11-10	15	6.9	10.7	42.4	21	0
2009-11-11	16.5	2.5	10.9	58.8	14.6	0
2009-11-12	19.4	4.7	12.2	65.1	10.5	0
